date,ticker,bucket,day_return,entry,open_ret,high_ret,low_ret,close_ret,target_hit,stop_hit,gap_seq,outcome,clv,intraday_score,structure,event_type,pre_range_5d,vol_event,vol_5d_ratio,pre_5d,d52w_high
2020-03-26,KOLTEPATIL.NS,7-10%,9.19,118.51467895507812,1.8480451251934549,9.979456618002166,1.0677601892792143,8.459957012881974,True,False,gap_up_intraday,target_intraday,0.954,3,mixed,,,,,,
2020-03-26,MGL.NS,15%+,15.81,736.1702270507812,3.3381834700507103,8.34253536292073,-6.995634876954348,-5.422341478564742,True,True,gap_above_target,target_at_open,0.9,3,mixed,,,,,,
2020-03-26,GUJGASLTD.NS,10-15%,10.25,222.00515747070312,1.804129834980901,2.6632364158668156,-3.1142540296983436,-1.9329824809802238,False,True,gap_up_intraday,stop_intraday,0.676,2,weak,,,,,,
2020-03-26,PETRONET.NS,7-10%,8.2,143.2120361328125,1.8153383709866897,7.603290423084112,-2.052069166265317,1.789027892256432,True,True,gap_up_intraday,target_intraday,0.932,4,mixed,,,,,,
2020-03-26,JPPOWER.NS,10-15%,12.5,0.449999988079071,11.111114054550452,11.111114054550452,11.111114054550452,11.111114054550452,True,False,gap_above_target,target_at_open,1.0,4,mixed,,,,,,
2020-03-26,HEIDELBERG.NS,15%+,15.21,120.50875091552734,0.6365354140982951,2.4790818722326344,-6.130629079770817,-4.790595292036763,False,True,gap_up_intraday,stop_intraday,0.837,2,weak,,,,,,
2020-03-26,TCI.NS,7-10%,9.39,149.5819549560547,7.281374874793118,19.55482419272954,-2.57553882194789,17.297271050513807,True,True,gap_above_target,target_at_open,0.571,2,weak,,,,,,
2020-03-26,NAVINFLUOR.NS,15%+,16.49,1265.81396484375,4.440046302014465,4.517466647679423,-2.7290758164145386,-0.05807389097383994,True,True,gap_above_target,target_at_open,0.862,3,mixed,,,,,,
2020-03-26,DEEPAKNTR.NS,7-10%,7.24,381.6094665527344,3.039667275041237,5.615658956917289,-3.5291115137426354,-3.1427127614612216,True,True,gap_above_target,target_at_open,0.451,2,weak,,,,,,
2020-03-26,AAVAS.NS,10-15%,10.0,961.9500122070312,9.984925055783131,9.995318068379296,9.984925055783131,9.995318068379296,True,False,gap_above_target,target_at_open,1.0,4,mixed,,,,,,
2020-03-27,BEL.NS,7-10%,8.61,22.06007957458496,-0.6835430877290863,3.7593845521780698,-3.349296542735416,-0.7518869152119151,True,True,gap_down_intraday,stop_intraday,0.55,1,weak,,,,,,
2020-03-27,DCBBANK.NS,7-10%,9.95,85.08853912353516,-0.5586739398827146,9.441321169861157,-10.000009914457417,6.592164695175394,True,True,gap_down_intraday,stop_intraday,1.0,2,weak,,,,,,
2020-03-27,BAJAJHLDNG.NS,7-10%,8.33,1749.000244140625,-4.736825755469873,-0.052614425213965026,-6.84208927468601,-3.0947227803830453,False,True,gap_below_stop,stop_at_open,0.773,1,weak,,,,,,
2020-03-27,AUROPHARMA.NS,7-10%,8.54,379.0601196289063,-1.083477632633504,3.4162028210919457,-3.4799072885992466,-0.7010683966771869,True,True,gap_down_intraday,stop_intraday,0.484,1,weak,,,,,,
2020-03-27,CEATLTD.NS,7-10%,9.99,702.0906982421875,-4.1777431326771115,-1.1790380813526302,-6.63122908376077,-5.915629014694707,False,True,gap_below_stop,stop_at_open,0.803,3,mixed,,,,,,
2020-03-27,SUNDRMFAST.NS,10-15%,12.38,273.6118469238281,-3.771617364588521,3.998593517244579,-6.7749263030761995,-1.7635853389462723,True,True,gap_below_stop,stop_at_open,0.794,2,weak,,,,,,
2020-03-27,ORIENTELEC.NS,7-10%,8.31,185.5848388671875,-1.5803270070099846,-1.5803270070099846,-9.32643827066595,-8.341985620047478,False,True,gap_down_intraday,stop_intraday,0.649,1,weak,,,,,,
2020-03-27,KOLTEPATIL.NS,7-10%,8.46,128.5409698486328,-5.263160555142743,-3.4456660547600153,-9.882621651109353,-8.178721640310998,False,True,gap_below_stop,stop_at_open,0.829,3,mixed,,,,,,
2020-03-27,JPPOWER.NS,10-15%,11.11,0.5,-10.000002384185802,10.000002384185791,-10.000002384185802,10.000002384185791,True,True,gap_below_stop,stop_at_open,,0,weak,,,,,,
2020-03-27,TCI.NS,15%+,17.3,175.45555114746094,2.195825679922246e-05,2.195825679922246e-05,-12.36105607669641,-10.544841983692875,False,True,gap_up_intraday,stop_intraday,0.898,1,weak,,,,,,
2020-03-27,AAVAS.NS,7-10%,10.0,1058.0999755859375,9.999059755155628,9.999059755155628,-9.27133331910468,5.977696007881905,True,True,gap_above_target,target_at_open,1.0,3,mixed,,,,,,
2020-03-30,OFSS.NS,7-10%,7.98,1365.868408203125,3.7030433564331244,5.043756231950979,1.5543040998510835,4.150808360280464,True,False,gap_above_target,target_at_open,0.824,3,mixed,,,,,,
2020-03-30,JPPOWER.NS,10-15%,10.0,0.550000011920929,9.090911061310528,9.090911061310528,0.0,9.090911061310528,True,False,gap_above_target,target_at_open,1.0,4,mixed,,,,,,
2020-03-30,BLUEDART.NS,7-10%,9.41,2137.044921875,-3.4136268048928473e-07,11.683258572868779,-6.0762104133087265,0.6545390237504879,True,True,gap_down_intraday,stop_intraday,0.671,2,weak,,,,,,
2020-03-31,RELIANCE.NS,7-10%,8.08,495.9464416503906,0.7631863950384046,0.9741852523786506,-6.154877804917748,-2.9898949448141376,False,True,gap_up_intraday,stop_intraday,0.804,2,weak,,,,,,
2020-03-31,ITC.NS,7-10%,7.85,121.72357940673828,-1.169000976519776e-05,0.6115209474402697,-4.164249834327568,-3.086792842143556,False,True,gap_down_intraday,stop_intraday,0.825,2,weak,,,,,,
2020-03-31,TECHM.NS,7-10%,7.35,453.2481994628906,-0.9725950976005053,-0.919546860743202,-9.814327678171887,-9.602123937612047,False,True,gap_down_intraday,stop_intraday,0.794,2,weak,,,,,,
2020-03-31,ONGC.NS,7-10%,7.81,49.14668273925781,-1.903395578851668,-1.5373634728026262,-4.685241818907224,-3.733556109097009,False,True,gap_down_intraday,stop_intraday,0.779,2,weak,,,,,,
2020-03-31,HINDALCO.NS,7-10%,7.77,91.8863525390625,-0.7836991813024266,-0.31347494770993756,-4.911177833706836,-4.231970366650592,False,True,gap_down_intraday,stop_intraday,0.752,2,weak,,,,,,
2020-03-31,BRITANNIA.NS,7-10%,8.7,2402.30712890625,0.4109395913339395,3.38607854218829,-6.840961601373517,-4.615182142004197,True,True,gap_up_intraday,target_intraday,0.904,3,mixed,,,,,,
2020-03-31,ESCORTS.NS,10-15%,10.14,640.0367431640625,-3.8635451286178144,-1.705381657471718,-13.039518884723513,-9.628715850168057,False,True,gap_below_stop,stop_at_open,0.801,2,weak,,,,,,
2020-03-31,HONAUT.NS,7-10%,7.86,25541.595703125,0.3835389905443737,2.349888215422555,-2.8411850236252487,-1.710850491504475,False,True,gap_up_intraday,stop_intraday,0.771,1,weak,,,,,,
2020-03-31,IPCALAB.NS,7-10%,7.36,683.4378662109375,-0.8798604659889698,4.589705508967708,-1.813600910874585,0.39505437222023665,True,False,gap_down_intraday,target_intraday,0.771,2,weak,,,,,,
2020-03-31,CEATLTD.NS,10-15%,14.88,758.8397216796875,-0.17025363984825434,-0.17025363984825434,-8.071125477242626,-7.131594335320276,False,True,gap_down_intraday,stop_intraday,0.72,3,mixed,,,,,,
2020-03-31,ORIENTELEC.NS,10-15%,11.02,188.8541717529297,2.85133876807021,2.85133876807021,-8.426663835682273,-5.753547357799267,False,True,gap_up_intraday,stop_intraday,0.814,1,weak,,,,,,
2020-03-31,PNCINFRA.NS,7-10%,9.68,93.25985717773438,2.0212823708572016,4.1489420319120605,-2.8723332262935553,2.872341365452648,True,True,gap_up_intraday,target_intraday,0.966,4,mixed,,,,,,
2020-03-31,JINDALSAW.NS,7-10%,9.96,20.59146881103516,2.620097602695292,8.951979297028458,-4.366804325422695,6.004375751445443,True,True,gap_up_intraday,target_intraday,1.0,4,mixed,,,,,,
2020-03-31,BRIGADE.NS,7-10%,7.52,128.29148864746094,1.3446230908543764,9.873250739994537,-3.9569486538509397,5.57051735008494,True,True,gap_up_intraday,target_intraday,0.756,1,weak,,,,,,
2020-03-31,IGL.NS,7-10%,7.36,172.99295043945312,1.8172640739649355,1.8172640739649355,-2.809624870374794,0.6702056739252656,False,True,gap_up_intraday,stop_intraday,0.88,3,mixed,,,,,,
2020-03-31,CESC.NS,7-10%,7.47,31.161518096923828,0.9790754010625254,1.5787545908684857,-5.299231912686488,-3.7694313917396616,False,True,gap_up_intraday,stop_intraday,0.818,2,weak,,,,,,
2020-03-31,JPPOWER.NS,7-10%,9.09,0.6000000238418579,8.333325054910777,8.333325054910777,0.0,8.333325054910777,True,False,gap_above_target,target_at_open,1.0,2,weak,,,,,,
2020-03-31,TCI.NS,10-15%,13.97,178.87998962402344,2.366389174401028,2.366389174401028,-7.524600246059829,-5.530449807597475,False,True,gap_up_intraday,stop_intraday,0.744,2,weak,,,,,,
2020-04-01,PRESTIGE.NS,7-10%,7.79,179.25509643554688,0.3861023580692056,4.357419009849584,-2.344177314009745,0.3861023580692056,True,True,gap_up_intraday,target_intraday,0.829,2,weak,,,,,,
2020-04-01,SUPRAJIT.NS,7-10%,9.95,119.71569061279295,4.159936370787663,9.975766085772351,-6.179317140593718,-3.271402283101362,True,True,gap_above_target,target_at_open,0.994,4,mixed,,,,,,
2020-04-01,SOBHA.NS,7-10%,9.3,139.43771362304688,-0.20506357115832027,9.979483988360776,-0.888590532999706,9.84278068195124,True,False,gap_down_intraday,target_intraday,0.947,4,mixed,,,,,,
2020-04-01,JPPOWER.NS,7-10%,8.33,0.6499999761581421,7.692309808449005,7.692309808449005,7.692309808449005,7.692309808449005,True,False,gap_above_target,target_at_open,1.0,2,weak,,,,,,
2020-04-03,SUNPHARMA.NS,7-10%,9.43,354.0540466308594,5.865133196995606,12.475055825374591,3.284999819332688,11.012095441999033,True,False,gap_above_target,target_at_open,0.722,2,weak,,,,,,
2020-04-03,CIPLA.NS,7-10%,8.57,428.6478576660156,6.634018149882792,14.29208250839125,0.623332366903997,9.583706543381645,True,False,gap_above_target,target_at_open,0.857,2,weak,,,,,,
2020-04-03,APOLLOHOSP.NS,7-10%,9.25,1172.2852783203125,3.9048422095717044,7.490233841430556,1.9293051610887653,3.059980771315376,True,False,gap_above_target,target_at_open,0.67,2,weak,,,,,,
2020-04-03,BAJAJHLDNG.NS,7-10%,9.69,1771.645263671875,2.8785207087212283,4.993243319569522,0.3922910601203885,2.821367243520744,True,False,gap_up_intraday,target_intraday,0.977,3,mixed,,,,,,
2020-04-03,SOBHA.NS,7-10%,9.84,153.16226196289062,1.7423681204530206,9.987544741835276,1.7423681204530206,9.365267260976234,True,False,gap_up_intraday,target_intraday,0.987,4,mixed,,,,,,
2020-04-03,CESC.NS,7-10%,8.24,32.45816421508789,2.208910559132828,13.594180327761752,1.6331874982975205,5.487022537956093,True,False,gap_up_intraday,target_intraday,0.902,4,mixed,,,,,,
2020-04-03,JPPOWER.NS,7-10%,7.69,0.699999988079071,7.142858967489158,7.142858967489158,7.142858967489158,7.142858967489158,True,False,gap_above_target,target_at_open,,0,weak,,,,,,
2020-04-07,RELIANCE.NS,10-15%,11.94,537.0693969726562,-2.164020798826845,1.8986656220977358,-3.822254732580461,-1.1566429092165382,False,True,gap_below_stop,stop_at_open,0.931,4,mixed,,,,,,
2020-04-07,TCS.NS,7-10%,7.31,1522.3128662109375,-0.8562467797168873,1.7350104067223278,-4.179815779715022,-3.9291425633362196,False,True,gap_down_intraday,stop_intraday,0.868,3,mixed,,,,,,
2020-04-07,HDFCBANK.NS,10-15%,10.11,424.3820190429688,-1.8022457382007275,5.456987885770275,-3.3478363669501197,-0.8034718451907967,True,True,gap_down_intraday,stop_intraday,0.819,1,weak,,,,,,
2020-04-07,INFY.NS,7-10%,9.1,537.44189453125,-1.408443220110388,2.6056454123096024,-1.9796520919628038,-1.1580557854637266,False,False,gap_down_intraday,neither,0.833,2,weak,,,,,,
2020-04-07,ICICIBANK.NS,10-15%,13.76,315.3998718261719,-0.9966234285139548,8.172341413536074,-3.3731950683577647,-2.1925737368944413,True,True,gap_down_intraday,stop_intraday,0.893,1,weak,,,,,,
2020-04-07,HINDUNILVR.NS,10-15%,13.5,2209.29345703125,-0.5276269765309469,6.9287128504541995,-1.1247924207092308,0.6523844033317178,True,False,gap_down_intraday,target_intraday,0.937,5,strong,,,,,,
2020-04-07,BHARTIARTL.NS,10-15%,10.91,449.4714660644531,0.8826106113669092,4.444924792959237,-3.6580110839980695,-1.8183724224164255,True,True,gap_up_intraday,target_intraday,0.704,3,mixed,,,,,,
2020-04-07,AXISBANK.NS,15%+,19.48,387.233154296875,-1.3115641651289225,9.990997293204366,-3.9475419300994194,0.6429184790181243,True,True,gap_down_intraday,stop_intraday,0.733,1,weak,,,,,,
2020-04-07,MARUTI.NS,10-15%,13.51,4325.48193359375,-3.2314796303254796,8.154989860580274,-3.2314796303254796,3.1721763301528787,True,True,gap_below_stop,stop_at_open,0.88,3,mixed,,,,,,
2020-04-07,HCLTECH.NS,10-15%,11.18,356.6954345703125,-0.033260932026711036,5.685454472976841,-0.4765724134811398,2.6487748836518485,True,False,gap_down_intraday,target_intraday,0.794,3,mixed,,,,,,
2020-04-07,SUNPHARMA.NS,10-15%,11.01,393.0428161621094,0.39534132709552794,7.5236501683391825,-1.0063612016110197,4.636388503751055,True,False,gap_up_intraday,target_intraday,0.841,1,weak,,,,,,
2020-04-07,ULTRACEMCO.NS,7-10%,7.82,3180.88525390625,-1.1739594765358914,3.212382880847879,-2.5080043000167955,-0.7028525649045284,True,True,gap_down_intraday,stop_intraday,0.75,2,weak,,,,,,
2020-04-07,NESTLEIND.NS,10-15%,12.8,796.165283203125,-2.281010779602375,2.966177865509126,-2.8359229410362095,-0.9824926796015937,False,True,gap_below_stop,stop_at_open,0.909,5,strong,,,,,,
2020-04-07,TITAN.NS,7-10%,9.81,929.3623046875,-1.3140596265191824,2.000101803482969,-5.704789797869015,-3.5885845574134647,False,True,gap_down_intraday,stop_intraday,0.88,3,mixed,,,,,,
2020-04-07,INDUSINDBK.NS,15%+,22.56,370.6855163574219,-0.4819665088561388,14.992825590526252,-5.692334754465778,3.9859226716759206,True,True,gap_down_intraday,stop_intraday,0.837,2,weak,,,,,,
2020-04-07,JSWSTEEL.NS,10-15%,12.37,148.09317016601562,-1.9607901967095234,8.001258541366749,-3.7634504955690664,-2.213790748564155,True,True,gap_down_intraday,stop_intraday,0.878,1,weak,,,,,,
2020-04-07,TATASTEEL.NS,7-10%,8.85,22.70838165283203,-1.8826776279334865,6.046362422636254,-3.4576216216881774,-0.5249656216014269,True,True,gap_down_intraday,stop_intraday,0.909,3,mixed,,,,,,
2020-04-07,HINDALCO.NS,15%+,17.06,99.8075942993164,-4.280901116802922,7.5517140427431615,-4.858100245186468,-2.9822012430686007,True,True,gap_below_stop,stop_at_open,0.843,3,mixed,,,,,,
2020-04-07,GRASIM.NS,10-15%,14.04,500.6627807617188,-1.1667088924668876,2.690197146570265,-3.500141654774032,-1.14742920730444,False,True,gap_down_intraday,stop_intraday,0.927,2,weak,,,,,,
2020-04-07,ADANIENT.NS,7-10%,7.05,137.75364685058594,-0.9409907582069433,6.514665365054547,-2.3525089797830705,-0.03617704955004102,True,True,gap_down_intraday,stop_intraday,0.681,2,weak,,,,,,
2020-04-07,DRREDDY.NS,10-15%,13.87,690.0196533203125,-1.624242932861201,5.073680952561015,-3.131274103711082,2.7852202183014985,True,True,gap_down_intraday,stop_intraday,0.92,5,strong,,,,,,
2020-04-07,CIPLA.NS,7-10%,9.58,469.7282104492188,0.9548027082469278,7.668868338975016,-0.4570839884948119,4.16455139775366,True,False,gap_up_intraday,target_intraday,0.656,1,weak,,,,,,
2020-04-07,DIVISLAB.NS,7-10%,8.77,2005.8914794921875,-0.13782609283035166,7.096745804834545,-1.341976489116011,4.8891318256043,True,False,gap_down_intraday,target_intraday,0.641,3,mixed,,,,,,
2020-04-07,BRITANNIA.NS,10-15%,10.58,2532.34130859375,-0.19405360779897127,5.485959601513284,-2.6636245683695092,-2.079745711484343,True,True,gap_down_intraday,stop_intraday,0.815,3,mixed,,,,,,
2020-04-07,DABUR.NS,10-15%,11.63,449.9033203125,-0.680550057693794,8.344691434761806,-1.5809768621378668,2.251080418753161,True,False,gap_down_intraday,target_intraday,0.79,3,mixed,,,,,,
2020-04-07,MARICO.NS,7-10%,8.69,262.0753479003906,0.0528392404097549,7.680104588581588,-2.060953137908768,1.9728716179040102,True,True,gap_up_intraday,target_intraday,0.943,3,mixed,,,,,,
2020-04-07,TATAPOWER.NS,10-15%,11.61,31.31770133972168,1.369068407190104e-05,8.320963151106014,-2.0802265085206786,5.943550639042187,True,True,gap_up_intraday,target_intraday,0.814,1,weak,,,,,,
2020-04-07,M&M.NS,10-15%,14.36,304.9248352050781,-1.869156736596046,9.158878985884456,-2.5545188098206966,1.6822433086727218,True,True,gap_down_intraday,stop_intraday,0.91,3,mixed,,,,,,
2020-04-07,HEROMOTOCO.NS,10-15%,11.83,1447.0267333984375,-3.7983278021948967,6.477505748279966,-3.9113732454355636,2.9646172196270926,True,True,gap_below_stop,stop_at_open,0.88,3,mixed,,,,,,
2020-04-07,BAJAJ-AUTO.NS,10-15%,12.11,1966.189453125,-4.388047336608618,4.535001792205408,-4.8902272400230515,-1.6819680656091403,True,True,gap_below_stop,stop_at_open,0.901,4,mixed,,,,,,
2020-04-07,ESCORTS.NS,10-15%,12.04,641.1476440429688,-1.5141362525760171,5.792830708650354,-4.128077373532727,-3.224122697917086,True,True,gap_down_intraday,stop_intraday,0.934,2,weak,,,,,,
2020-04-07,DLF.NS,7-10%,7.15,135.9547119140625,-3.2143969796584235,3.708954881404118,-3.3203623060862317,-2.5079327240354803,True,True,gap_below_stop,stop_at_open,0.827,2,weak,,,,,,
2020-04-07,GODREJPROP.NS,15%+,15.34,701.3499755859375,-2.4737971326572863,3.3578170168823767,-3.7712913798532024,-2.0246598226529855,True,True,gap_below_stop,stop_at_open,0.697,2,weak,,,,,,
2020-04-07,HDFCLIFE.NS,10-15%,11.41,463.4072570800781,-1.1795919901502605,6.386821646110807,-2.7842717844113603,1.2964960191779626,True,True,gap_down_intraday,stop_intraday,0.871,3,mixed,,,,,,
2020-04-07,SBILIFE.NS,10-15%,13.1,726.439453125,0.8976039605495185,8.119143427698273,-1.9447768410434534,1.0199980104157425,True,False,gap_up_intraday,target_intraday,0.864,3,mixed,,,,,,
2020-04-07,MUTHOOTFIN.NS,10-15%,11.53,618.1434936523438,-2.0048723112657387,9.994838681827957,-3.454896579453125,1.6719849386773633,True,True,gap_below_stop,stop_at_open,0.871,3,mixed,,,,,,
2020-04-07,FEDERALBNK.NS,7-10%,7.02,40.81562805175781,-0.4683842966842626,6.206085182874728,-5.152225035663815,-4.332556479829287,True,True,gap_down_intraday,stop_intraday,0.825,2,weak,,,,,,
2020-04-07,KARURVYSYA.NS,7-10%,9.95,17.827606201171875,9.482772236193455,9.913810074036034,4.741395482316689,9.913810074036034,True,False,gap_above_target,target_at_open,1.0,3,mixed,,,,,,
2020-04-07,MANAPPURAM.NS,7-10%,9.63,90.75041961669922,-1.4807380626077,9.97039673898747,-3.1095649920102524,6.219159418635274,True,True,gap_down_intraday,stop_intraday,0.793,2,weak,,,,,,
2020-04-07,TATAELXSI.NS,7-10%,7.61,588.262939453125,-0.4305181647813283,3.0137091942985608,-2.043040880905517,-0.1878586028366587,True,True,gap_down_intraday,stop_intraday,0.716,2,weak,,,,,,
2020-04-07,AUROPHARMA.NS,15%+,16.55,430.7128601074219,-2.96165746543074,6.865575409630662,-4.352730085695272,-1.6939903138809598,True,True,gap_below_stop,stop_at_open,0.844,3,mixed,,,,,,
2020-04-07,TORNTPHARM.NS,10-15%,13.35,1094.48388671875,1.0894969725189017,12.341008685123537,0.24000540132125484,7.772876056824372,True,False,gap_up_intraday,target_intraday,0.876,4,mixed,,,,,,
2020-04-07,IPCALAB.NS,10-15%,10.15,749.1676635742188,5.461466181308026,19.58196693438157,3.5284974007248637,5.91358590258411,True,False,gap_above_target,target_at_open,0.538,2,weak,,,,,,
2020-04-07,NATCOPHARM.NS,7-10%,9.73,542.716064453125,2.320194418626756,9.219171716927534,-4.367058044305767,1.4909029157004272,True,True,gap_up_intraday,target_intraday,0.848,1,weak,,,,,,
2020-04-07,EXIDEIND.NS,7-10%,8.52,134.222900390625,-0.7168603559412012,4.62363846976378,-2.508974789949497,0.25088581370264673,True,True,gap_down_intraday,stop_intraday,0.814,3,mixed,,,,,,
2020-04-07,HINDCOPPER.NS,7-10%,7.87,22.644058227539062,-0.6437601024977353,11.588003451512058,-1.2875354082778179,2.575124612449722,True,False,gap_down_intraday,target_intraday,0.862,3,mixed,,,,,,
2020-04-07,EMAMILTD.NS,10-15%,13.88,185.8670959472656,-0.337830927794082,10.038617668101455,-3.330107654684516,7.360044580955942,True,True,gap_down_intraday,stop_intraday,0.907,4,mixed,,,,,,
2020-04-07,SOBHA.NS,7-10%,9.37,167.50631713867188,0.7112508339161222,4.381235356698124,-4.9786503431412825,-4.9786503431412825,True,True,gap_up_intraday,target_intraday,0.925,4,mixed,,,,,,
2020-04-07,IGL.NS,7-10%,7.17,194.3523406982422,0.9521615222872148,5.540896136936644,-1.5716425157699696,-0.04588965676970576,True,False,gap_up_intraday,target_intraday,0.752,3,mixed,,,,,,
2020-04-07,JPPOWER.NS,7-10%,7.14,0.75,6.66666825612386,6.66666825612386,6.66666825612386,6.66666825612386,True,False,gap_above_target,target_at_open,,0,weak,,,,,,
2020-04-07,NHPC.NS,7-10%,7.07,16.615507125854492,0.23584638506394445,3.773582139830906,-1.6509442180929657,3.0660367882629833,True,False,gap_up_intraday,target_intraday,0.774,2,weak,,,,,,
2020-04-07,DEEPAKNTR.NS,10-15%,13.83,425.0591125488281,1.7460662181557889,7.539310100481228,0.023121760125021346,0.6822350722846525,True,False,gap_up_intraday,target_intraday,0.867,2,weak,,,,,,
2020-04-08,GODREJCP.NS,7-10%,7.36,573.0972290039062,2.833325819981191,6.6333235078352555,-2.166673814701837,-0.8166779823475379,True,True,gap_up_intraday,target_intraday,0.57,2,weak,,,,,,
2020-04-08,TATACOMM.NS,10-15%,11.64,243.93606567382807,4.642316110389821,11.453577272898782,2.016747592296443,9.455860328973163,True,False,gap_above_target,target_at_open,0.681,3,mixed,,,,,,
2020-04-08,CHOLAFIN.NS,15%+,15.52,148.7740936279297,1.2603409748501107,17.943594197320383,0.7296692425822005,13.930325960078804,True,False,gap_up_intraday,target_intraday,0.861,2,weak,,,,,,
2020-04-08,CUMMINSIND.NS,10-15%,14.94,299.5202941894531,3.0147276093616053,8.756287449659837,1.257421248684254,7.074717965871738,True,False,gap_above_target,target_at_open,0.862,3,mixed,,,,,,
2020-04-08,KARURVYSYA.NS,7-10%,9.91,19.595001220703125,8.431365719081917,9.999996106458763,4.901954079302494,9.999996106458763,True,False,gap_above_target,target_at_open,1.0,2,weak,,,,,,
2020-04-08,M&MFIN.NS,10-15%,11.95,89.13898468017578,0.5025052758464676,7.129394424844064,0.5025052758464676,4.5226117750270145,True,False,gap_up_intraday,target_intraday,0.867,2,weak,,,,,,
2020-04-08,TORNTPHARM.NS,7-10%,7.77,1179.5567626953125,6.370809443174622,6.370809443174622,-4.427857391738242,0.5123394780195528,True,True,gap_above_target,target_at_open,0.622,3,mixed,,,,,,
2020-04-08,ALKEM.NS,10-15%,14.94,2514.175048828125,1.0800807267797852,7.7813157082958915,0.14415405338366283,1.4170143292023616,True,False,gap_up_intraday,target_intraday,0.841,4,mixed,,,,,,
2020-04-08,ASHOKLEY.NS,10-15%,10.04,19.70838737487793,2.622560755000344,4.903062105111486,0.4560827325103677,4.104890112341478,True,False,gap_up_intraday,target_intraday,0.564,2,weak,,,,,,
2020-04-08,TVSMOTOR.NS,7-10%,8.13,277.8972473144531,0.7345425888610858,9.54881933507292,0.4197492781141328,6.960492687513926,True,False,gap_up_intraday,target_intraday,0.922,4,mixed,,,,,,
2020-04-08,ELGIEQUIP.NS,7-10%,9.82,55.49069213867188,7.8830826674659935,9.964569311963793,-0.7971678488245063,3.321522516126145,True,False,gap_above_target,target_at_open,0.985,4,mixed,,,,,,
2020-04-08,EMAMILTD.NS,7-10%,7.36,199.5469970703125,0.24721949039956254,6.945349349352396,0.24721949039956254,3.5063779715897034,True,False,gap_up_intraday,target_intraday,0.8,2,weak,,,,,,
2020-04-08,PETRONET.NS,7-10%,7.52,162.08847045898438,-0.04649737788977443,5.044156336892681,-0.04649737788977443,4.230581315549915,True,False,gap_down_intraday,target_intraday,0.638,2,weak,,,,,,
2020-04-08,NAVINFLUOR.NS,7-10%,8.5,1436.284423828125,5.349358407701306,6.099904354906432,0.9825456239623859,4.690923251846288,True,False,gap_above_target,target_at_open,0.768,4,mixed,,,,,,
2020-04-09,ICICIBANK.NS,7-10%,7.45,331.4552001953125,-0.4814791357240074,0.9045727365084786,-3.9247202247271322,-3.516201453919502,False,True,gap_down_intraday,stop_intraday,0.897,2,weak,,,,,,
2020-04-09,KOTAKBANK.NS,7-10%,7.18,253.5208740234375,-1.7990522392143347,-1.237345695003538,-4.470119217049767,-1.7283504338074778,False,True,gap_down_intraday,stop_intraday,0.909,3,mixed,,,,,,
2020-04-09,AXISBANK.NS,7-10%,7.36,418.4030151367188,-0.5236217762560514,1.8445756467627503,-4.319887838318106,-0.285611546998131,False,True,gap_down_intraday,stop_intraday,0.883,2,weak,,,,,,
2020-04-09,MARUTI.NS,10-15%,13.38,5059.74951171875,-0.781924190437995,0.31444779404888856,-6.113605085407838,-0.8166570437043968,False,True,gap_down_intraday,stop_intraday,0.891,3,mixed,,,,,,
2020-04-09,TITAN.NS,10-15%,10.99,994.4946899414062,0.06411515319754357,0.06411515319754357,-6.968482371629692,-4.635793698474642,False,True,gap_up_intraday,stop_intraday,0.762,2,weak,,,,,,
2020-04-09,BAJFINANCE.NS,7-10%,9.39,249.96987915039065,-1.2481204941989203,-1.2481204941989203,-11.203641836651894,-10.366996121236808,False,True,gap_down_intraday,stop_intraday,0.928,4,mixed,,,,,,
2020-04-09,JSWSTEEL.NS,7-10%,7.57,155.77415466308594,0.721593863523776,3.6680726406906254,-3.0968105292475605,0.8117886356056015,True,True,gap_up_intraday,target_intraday,0.692,2,weak,,,,,,
2020-04-09,CIPLA.NS,10-15%,13.04,553.0816650390625,4.38235257708263,4.38235257708263,0.5866306651887161,2.2860746726052206,True,False,gap_above_target,target_at_open,0.339,2,weak,,,,,,
2020-04-09,TATACOMM.NS,7-10%,9.46,267.0023193359375,3.598128584193088,19.98957533060889,0.8169707698523373,16.32192770665707,True,False,gap_above_target,target_at_open,0.788,2,weak,,,,,,
2020-04-09,M&M.NS,15%+,16.85,362.3001403808594,-0.36708367287311056,-0.36708367287311056,-6.921880799657765,-4.863672901555115,False,True,gap_down_intraday,stop_intraday,0.827,3,mixed,,,,,,
2020-04-09,HEROMOTOCO.NS,7-10%,9.29,1628.3548583984375,-1.9538976636271723,1.6374426627307475,-5.166010090370878,-3.608925473348555,False,True,gap_down_intraday,stop_intraday,0.86,2,weak,,,,,,
2020-04-09,BAJAJ-AUTO.NS,7-10%,8.67,2100.62939453125,-0.23810443968684697,-0.23810443968684697,-4.688109653742021,-1.576385332799949,False,True,gap_down_intraday,stop_intraday,0.621,2,weak,,,,,,
2020-04-09,MOTHERSON.NS,15%+,17.53,17.390361785888672,1.059807181138931,1.7411100833233626,-5.904617788128614,-4.390605466946303,False,True,gap_up_intraday,stop_intraday,0.876,3,mixed,,,,,,
2020-04-09,DLF.NS,7-10%,8.04,143.20628356933594,-0.4694878551566016,-0.13414245004064096,-9.725012849213257,-6.2709592700907715,False,True,gap_down_intraday,stop_intraday,0.757,2,weak,,,,,,
