date,ticker,day_return,bucket,volume_ratio,fwd_1d,fwd_3d,fwd_5d,label_1d,label_3d,label_5d,pre_1d,pre_5d,pre_20d,pre_60d,atr_5,atr_20,atr_ratio_x,pre_range_5d,vol_event,vol_5d_ratio,vol_trend,vol_surprise,d52w_high,d52w_low,consolidation_days,price_vs_ma20,price_vs_ma50,ma20_slope,event_type,kmeans_cluster,entry_price,trader_ret_3d,trader_ret_5d,trader_label_3d,trader_label_5d,clv,imom,atr_ratio_y,structure,intraday_score,event_gap,intraday_move,is_intraday_squeeze,atr_ratio_event,vol_ratio_event,vol_sweet_spot,consec_up_days,is_early_move,body_ratio,upper_wick_ratio,lower_wick_ratio,target_hit,stop_hit
2024-06-28,IIFL.NS,7.87,7-10%,1.96,-1.3,1.23,1.06,flat,flat,flat,-2.78,0.9,18.16,41.09,20.866,23.844,0.875,4.38,2.15,0.99,8.965,2.17,31.35,53.18,1.0,5.87,13.74,3.445,E_Mixed,3,507.097900390625,2.56,2.4,profit,profit,0.904,0.831,1.64,mixed,4,1.03,6.77,1.0,1.64,2.15,1.0,0.0,1.0,0.831,0.096,0.072,False,True
2024-06-28,CEATLTD.NS,8.57,7-10%,9.18,0.55,-4.65,-4.54,flat,reversal,reversal,3.17,3.18,10.52,-3.11,119.359,78.276,1.525,4.82,16.65,1.8,31.508,9.23,13.19,30.45,0.0,5.05,6.09,1.085,B_MomentumRun,0,2778.84521484375,-5.17,-5.06,loss,loss,0.701,0.648,4.11,weak,2,0.4,8.14,1.0,4.11,16.65,0.0,3.0,0.0,0.648,0.299,0.053,True,False
2024-07-01,POLICYBZR.NS,8.58,7-10%,2.26,-2.08,-6.39,-7.0,reversal,reversal,reversal,0.95,8.73,7.95,19.2,63.91,63.542,1.006,4.52,1.12,0.67,7.825,1.68,4.17,115.34,1.0,5.71,9.38,2.435,E_Mixed,3,1485.6500244140625,-4.4,-5.03,loss,loss,0.819,0.819,2.25,mixed,4,0.21,8.35,1.0,2.25,1.12,0.0,4.0,0.0,0.819,0.181,0.0,False,True
2024-07-01,MGL.NS,9.39,7-10%,4.81,-2.14,-4.62,-4.45,reversal,reversal,reversal,6.22,7.38,23.03,15.3,48.325,57.916,0.834,3.19,6.05,1.31,21.637,4.6,1.91,65.88,0.0,11.3,14.9,3.283,B_MomentumRun,0,1637.734130859375,-2.53,-2.36,loss,loss,0.939,0.884,2.65,strong,5,0.5,8.84,1.0,2.65,6.05,0.0,4.0,0.0,0.884,0.061,0.055,True,True
2024-07-01,HOMEFIRST.NS,8.77,7-10%,1.91,-2.47,-5.11,-6.84,reversal,reversal,reversal,1.51,2.33,27.1,13.03,45.883,48.978,0.937,4.46,2.09,0.22,-11.723,9.68,5.22,39.84,6.0,7.97,16.02,4.768,E_Mixed,3,1090.0167236328125,-2.71,-4.48,loss,loss,0.585,0.491,3.35,weak,2,0.93,7.77,1.0,3.35,2.09,1.0,1.0,1.0,0.491,0.415,0.094,False,True
2024-07-04,INOXWIND.NS,10.2,10-15%,9.66,1.14,1.27,0.69,flat,flat,flat,-1.0,1.68,1.92,5.45,4.082,6.314,0.646,2.87,16.34,0.85,-5.112,19.26,19.5,284.95,13.0,-1.07,-3.34,-0.488,C_Shock,2,158.8000030517578,0.13,-0.44,flat,flat,0.571,0.553,2.58,weak,2,3.87,6.09,0.0,2.58,16.34,0.0,0.0,1.0,0.553,0.429,0.017,True,False
2024-07-05,RAYMOND.NS,9.85,7-10%,6.51,-0.65,-2.27,-34.93,flat,reversal,reversal,-0.75,0.59,28.58,54.25,128.56,137.412,0.936,4.3,9.45,0.67,-27.908,14.14,6.67,98.42,2.0,10.11,24.38,6.311,C_Shock,3,3208.64990234375,-1.64,-34.51,loss,loss,0.469,0.395,3.55,weak,2,3.4,6.23,0.0,3.55,9.45,0.0,0.0,1.0,0.395,0.531,0.074,True,False
2024-07-08,PAYTM.NS,8.2,7-10%,2.27,-2.27,1.67,-0.57,reversal,flat,flat,5.84,6.0,14.49,5.91,19.14,20.07,0.954,4.47,2.36,0.9,8.377,2.64,56.27,40.82,0.0,6.54,15.75,3.374,E_Mixed,3,461.6499938964844,4.03,1.73,profit,profit,0.81,0.81,1.98,mixed,3,0.84,7.3,1.0,1.98,2.36,1.0,1.0,1.0,0.81,0.19,0.0,False,True
2024-07-08,IRFC.NS,7.33,7-10%,4.54,-3.05,1.96,7.08,reversal,flat,continuation,5.91,9.59,8.43,27.61,5.618,4.818,1.166,3.11,5.59,1.46,21.898,3.84,5.89,500.7,0.0,7.3,11.29,0.602,B_MomentumRun,0,189.1964111328125,5.17,10.45,profit,profit,0.682,0.682,2.51,mixed,3,2.8,4.4,0.0,2.51,5.59,0.0,4.0,0.0,0.682,0.318,0.0,True,True
2024-07-09,PHOENIXLTD.NS,7.11,7-10%,1.84,-0.69,-3.05,1.26,flat,reversal,flat,0.12,5.02,12.92,29.23,47.849,71.61,0.668,2.51,1.9,0.85,1.841,2.25,4.72,148.61,3.0,4.36,13.96,2.84,E_Mixed,3,1992.9381103515625,-2.38,1.96,loss,profit,0.855,0.795,2.42,mixed,4,-0.23,7.35,1.0,2.42,1.9,1.0,5.0,0.0,0.795,0.145,0.06,False,True
2024-07-12,COFORGE.NS,7.44,7-10%,3.51,-1.03,0.33,1.65,flat,flat,flat,-1.86,-5.22,5.5,3.53,31.868,30.992,1.028,2.82,4.04,0.77,-8.076,5.23,18.41,30.31,1.0,0.94,8.47,1.7,E_Mixed,3,1163.0714111328125,1.38,2.71,profit,profit,0.847,0.798,2.61,mixed,3,1.59,5.76,1.0,2.61,4.04,0.0,0.0,1.0,0.798,0.153,0.049,False,False
2024-07-12,KPITTECH.NS,9.11,7-10%,4.19,-1.34,-0.39,-2.15,flat,flat,reversal,0.51,0.94,14.96,19.71,58.979,60.702,0.972,3.41,5.07,0.68,-20.941,7.48,3.62,78.56,8.0,5.52,10.82,2.682,E_Mixed,3,1819.1944580078125,0.97,-0.82,flat,flat,0.72,0.652,3.68,weak,2,0.5,8.56,1.0,3.68,5.07,0.0,1.0,1.0,0.652,0.28,0.069,False,True
2024-07-12,INOXWIND.NS,8.63,7-10%,3.57,-1.03,-6.6,-12.89,flat,reversal,reversal,-0.9,-0.44,8.06,16.67,7.866,6.649,1.183,4.95,4.25,1.15,1.941,3.7,10.68,312.12,5.0,7.4,6.93,1.171,B_MomentumRun,0,169.97999572753906,-5.62,-11.98,loss,loss,0.803,0.698,2.48,mixed,4,1.36,7.18,1.0,2.48,4.25,0.0,0.0,1.0,0.698,0.197,0.105,False,True
2024-07-15,GODFRYPHLP.NS,16.69,15%+,12.34,-6.22,-11.11,-12.54,reversal,reversal,reversal,-1.11,-3.98,-0.89,35.03,66.04,60.018,1.1,4.97,26.32,0.54,-2.439,49.09,9.64,155.63,3.0,-4.08,3.98,0.878,C_Shock,2,1440.531005859375,-5.21,-6.74,loss,loss,0.879,0.879,3.9,mixed,3,1.06,15.47,1.0,3.9,26.32,0.0,0.0,1.0,0.879,0.121,0.0,False,True
2024-07-23,SUNDARMFIN.NS,7.55,7-10%,2.07,-2.92,-4.96,-6.53,reversal,reversal,reversal,2.81,1.66,-9.11,-8.84,175.921,149.038,1.18,4.18,2.18,1.66,10.906,1.31,13.55,73.95,4.0,-4.84,-4.67,-1.935,A_ColdBreakout,3,4449.15234375,-2.09,-3.71,loss,loss,0.667,0.553,3.91,weak,2,-0.02,7.56,1.0,3.91,2.18,1.0,1.0,1.0,0.553,0.333,0.114,False,True
2024-07-24,PRESTIGE.NS,7.12,7-10%,1.32,-2.0,-0.35,-3.81,flat,flat,reversal,-0.68,-2.53,-11.44,34.43,102.504,82.134,1.248,5.79,1.33,1.08,2.957,1.23,15.06,238.93,10.0,-2.86,0.91,-2.264,E_Mixed,3,1846.1527099609373,1.68,-1.85,profit,loss,0.915,0.851,1.75,strong,5,0.16,6.95,1.0,1.75,1.33,0.0,0.0,1.0,0.851,0.085,0.064,False,True
2024-07-24,ICICIPRULI.NS,8.75,7-10%,3.93,1.07,3.57,6.01,flat,continuation,continuation,0.73,-2.44,6.34,13.28,20.372,18.272,1.115,3.12,4.65,0.89,-7.464,5.21,5.24,37.89,7.0,0.72,6.03,1.224,E_Mixed,3,698.3477172851562,2.47,4.88,profit,profit,0.948,0.947,3.41,mixed,4,-0.53,9.33,1.0,3.41,4.65,0.0,1.0,1.0,0.947,0.052,0.001,False,False
2024-07-24,THYROCARE.NS,17.93,15%+,10.29,1.07,1.75,6.81,flat,flat,continuation,0.85,1.13,2.66,-1.64,6.194,6.417,0.965,3.01,21.04,0.52,-8.841,40.24,10.2,28.05,16.0,1.37,2.31,0.173,C_Shock,2,247.20095825195312,0.67,5.68,flat,profit,0.864,0.807,4.92,weak,2,5.65,11.62,0.0,4.92,21.04,0.0,2.0,1.0,0.807,0.136,0.057,True,False
2024-07-24,MSTCLTD.NS,7.05,7-10%,2.41,4.46,2.34,2.19,continuation,flat,flat,1.64,-5.11,-3.5,-8.03,39.603,33.993,1.165,5.08,2.68,0.7,-9.785,3.82,26.37,142.38,3.0,-2.41,-3.35,-0.787,A_ColdBreakout,3,869.7971801757812,-2.03,-2.17,loss,loss,0.869,0.781,2.01,mixed,3,0.19,6.85,1.0,2.01,2.68,1.0,1.0,1.0,0.781,0.131,0.087,True,False
2024-07-25,JYOTHYLAB.NS,7.75,7-10%,6.73,0.14,-2.25,-4.81,flat,reversal,reversal,0.97,2.27,21.43,21.79,22.309,19.891,1.122,4.47,9.94,0.96,5.796,10.3,7.57,124.44,4.0,6.33,13.13,3.064,C_Shock,3,542.8289794921875,-2.38,-4.94,loss,loss,0.636,0.566,3.58,weak,2,-0.26,8.03,1.0,3.58,9.94,0.0,3.0,0.0,0.566,0.364,0.07,True,False
2024-07-26,PAYTM.NS,9.99,7-10%,2.08,-2.95,-2.91,3.53,reversal,reversal,continuation,1.42,0.88,14.47,22.51,25.79,21.893,1.178,5.64,2.27,0.94,-3.788,2.42,53.64,49.29,4.0,3.82,14.51,2.117,E_Mixed,3,494.0499877929688,0.04,6.67,flat,profit,1.0,1.0,2.29,mixed,4,-0.82,10.9,1.0,2.29,2.27,1.0,1.0,1.0,1.0,0.0,0.0,False,True
2024-07-30,NYKAA.NS,9.4,7-10%,6.5,-3.52,0.04,-6.46,reversal,flat,reversal,-0.07,2.72,3.92,3.45,6.234,5.347,1.166,3.42,9.42,0.68,-9.806,13.83,6.47,40.55,4.0,2.52,5.28,0.824,C_Shock,3,192.9900054931641,3.69,-3.05,profit,loss,0.903,0.851,3.66,mixed,4,0.28,9.09,1.0,3.66,9.42,0.0,0.0,1.0,0.851,0.097,0.052,False,True
2024-07-31,TORNTPOWER.NS,16.56,15%+,12.5,-2.1,-5.54,-5.11,reversal,reversal,reversal,0.57,5.39,8.64,8.16,48.754,55.614,0.877,3.17,32.6,0.83,-22.797,39.09,5.08,169.79,2.0,4.96,6.48,0.993,E_Mixed,2,1782.4737548828125,-3.52,-3.08,loss,loss,0.826,0.696,4.19,weak,1,6.16,9.79,0.0,4.19,32.6,0.0,5.0,0.0,0.696,0.174,0.13,False,True
2024-08-01,IFBIND.NS,9.56,7-10%,5.01,0.27,-0.64,7.45,flat,flat,continuation,-1.07,1.83,7.3,21.08,108.74,97.445,1.116,6.06,6.56,2.08,19.684,3.15,8.1,116.78,2.0,5.93,14.28,1.602,B_MomentumRun,0,1948.050048828125,-0.91,7.16,flat,profit,0.888,0.407,0.7,weak,2,7.99,1.46,0.0,0.7,6.56,0.0,0.0,1.0,0.407,0.112,0.48,True,True
2024-08-07,IFBIND.NS,7.14,7-10%,4.2,0.94,-0.16,-2.75,flat,flat,reversal,2.85,8.86,20.04,34.97,124.98,109.212,1.144,5.42,5.21,1.82,6.614,2.87,4.44,135.99,3.0,12.06,21.26,2.897,B_MomentumRun,0,2087.60009765625,-1.09,-3.66,loss,loss,0.535,0.535,2.04,mixed,3,0.96,6.12,1.0,2.04,5.21,0.0,1.0,1.0,0.535,0.465,0.0,False,False
2024-08-07,ONGC.NS,7.51,7-10%,1.98,-1.94,3.71,-0.29,flat,continuation,flat,-1.34,-8.41,2.91,13.27,13.099,11.502,1.139,3.71,2.14,0.95,-0.227,2.25,11.2,89.92,1.0,-4.54,5.33,2.38,E_Mixed,3,290.7120056152344,5.76,1.69,profit,profit,0.902,0.881,1.48,strong,5,2.06,5.35,0.0,1.48,2.14,1.0,0.0,1.0,0.881,0.098,0.021,False,True
2024-08-07,THYROCARE.NS,7.39,7-10%,0.5,-1.75,3.14,8.77,flat,continuation,continuation,-2.92,-7.87,17.94,20.29,16.98,11.289,1.504,6.57,0.51,0.99,-48.459,0.51,10.53,48.61,0.0,5.61,13.44,4.323,E_Mixed,3,253.960189819336,4.98,10.7,profit,profit,0.925,0.925,1.55,strong,5,0.64,6.7,1.0,1.55,0.51,0.0,0.0,1.0,0.925,0.075,0.0,False,True
2024-08-08,ROUTE.NS,8.32,7-10%,3.22,-2.03,-6.26,-5.75,reversal,reversal,reversal,-1.61,-7.85,-15.23,5.83,49.604,72.292,0.686,3.26,3.72,0.31,-29.442,12.14,22.75,8.39,2.0,-11.36,-8.55,-2.768,A_ColdBreakout,3,1558.3253173828125,-4.32,-3.8,loss,loss,0.747,0.415,1.35,weak,1,5.56,2.61,0.0,1.35,3.72,1.0,0.0,1.0,0.415,0.253,0.331,False,True
2024-08-09,TRENT.NS,11.18,10-15%,6.43,1.71,2.6,6.61,flat,flat,continuation,3.14,1.91,0.16,24.37,279.675,200.914,1.392,4.47,9.11,1.11,4.955,8.23,4.65,238.04,0.0,3.07,6.39,-0.627,C_Shock,0,6369.255859375,0.88,4.82,flat,profit,0.868,0.718,3.71,mixed,3,1.68,9.35,1.0,3.71,9.11,0.0,2.0,1.0,0.718,0.132,0.15,False,False
2024-08-09,GODFRYPHLP.NS,7.32,7-10%,1.13,0.33,-1.96,18.25,flat,flat,continuation,-1.51,-1.33,0.61,14.5,51.319,68.694,0.747,3.49,1.19,0.22,-0.796,5.29,14.39,120.58,2.0,-2.38,-0.15,-0.316,A_ColdBreakout,3,1442.0560302734375,-2.28,17.87,loss,profit,0.914,0.914,1.39,strong,5,0.82,6.45,1.0,1.39,1.19,0.0,0.0,1.0,0.914,0.086,0.0,True,False
2024-08-12,VOLTAS.NS,10.76,10-15%,8.22,-0.58,-3.0,4.84,flat,reversal,continuation,-0.5,-1.58,-6.0,10.02,48.506,42.828,1.133,3.15,13.05,1.19,3.793,11.0,8.4,88.32,4.0,-4.21,-2.89,-0.429,C_Shock,3,1559.71630859375,-2.43,5.45,loss,profit,0.885,0.612,3.12,weak,2,4.98,5.5,0.0,3.12,13.05,0.0,0.0,1.0,0.612,0.115,0.273,False,False
2024-08-12,INOXWIND.NS,19.7,15%+,5.27,3.47,2.01,5.18,continuation,flat,continuation,1.35,2.21,1.44,24.58,9.638,11.24,0.857,5.21,6.06,0.71,-7.206,8.57,8.3,274.69,2.0,3.63,11.98,1.514,E_Mixed,3,215.77999877929688,-1.41,1.66,loss,profit,0.983,0.706,2.72,mixed,4,7.32,11.54,0.0,2.72,6.06,0.0,1.0,1.0,0.706,0.017,0.277,True,False
2024-08-16,POLICYBZR.NS,7.49,7-10%,1.93,-2.33,-0.5,-0.35,reversal,flat,flat,6.16,6.64,8.21,22.37,89.32,74.617,1.197,5.68,2.08,2.03,32.75,1.03,7.95,138.02,0.0,6.91,11.44,0.501,B_MomentumRun,0,1652.5,1.88,2.02,profit,profit,0.942,0.775,1.85,strong,5,0.7,6.75,1.0,1.85,2.08,1.0,2.0,1.0,0.775,0.058,0.166,False,True
2024-08-16,MPHASIS.NS,7.07,7-10%,1.66,2.29,4.33,2.98,flat,continuation,flat,0.83,2.77,-4.04,17.07,70.942,102.34,0.693,2.31,1.73,0.42,-6.235,4.14,11.75,34.24,8.0,-3.22,4.88,0.092,A_ColdBreakout,3,2919.365966796875,1.99,0.67,profit,flat,0.961,0.961,1.84,strong,5,0.26,6.78,1.0,1.84,1.73,1.0,1.0,1.0,0.961,0.039,0.0,False,False
2024-08-16,SUPRAJIT.NS,15.09,15%+,13.49,-6.02,-7.18,-8.91,reversal,reversal,reversal,3.23,9.96,0.92,31.68,18.055,19.171,0.942,3.19,37.38,1.57,17.233,23.87,4.74,52.81,0.0,3.9,5.3,-0.246,E_Mixed,2,575.6658325195312,-1.23,-3.08,loss,loss,0.743,0.68,3.86,weak,1,5.72,8.86,0.0,3.86,37.38,0.0,4.0,0.0,0.68,0.257,0.063,False,True
2024-08-19,IIFL.NS,12.12,10-15%,4.93,1.29,3.02,1.33,flat,continuation,flat,0.91,-4.27,-12.97,1.31,16.18,20.717,0.781,3.93,6.21,0.6,-9.768,10.37,42.06,29.27,2.0,-7.57,-13.04,-3.35,A_ColdBreakout,3,456.5220947265625,1.71,0.04,profit,flat,0.887,0.887,2.51,mixed,3,0.64,11.41,1.0,2.51,6.21,0.0,1.0,1.0,0.887,0.113,0.0,True,False
2024-08-19,GODFRYPHLP.NS,15.5,15%+,5.77,11.59,7.48,9.63,continuation,continuation,continuation,4.43,2.38,7.77,15.35,72.311,59.939,1.206,4.77,7.82,1.1,7.765,7.13,5.93,132.62,0.0,6.61,8.02,0.225,E_Mixed,3,1896.6171875,-3.68,-1.75,loss,loss,0.779,0.762,4.99,mixed,3,-0.0,15.5,1.0,4.99,7.82,0.0,1.0,1.0,0.762,0.221,0.017,True,False
2024-08-20,GODFRYPHLP.NS,11.59,10-15%,5.55,-3.22,-6.65,-0.91,reversal,reversal,flat,15.5,17.87,22.47,33.97,110.912,72.748,1.525,6.96,7.52,1.64,32.729,4.57,3.75,166.03,0.0,21.66,23.83,0.978,B_MomentumRun,0,1835.554931640625,-3.55,2.39,loss,profit,0.821,0.553,3.59,weak,2,3.08,8.25,0.0,3.59,7.52,0.0,2.0,1.0,0.553,0.179,0.267,False,True
2024-08-20,TORNTPOWER.NS,7.45,7-10%,1.16,-4.13,-6.97,-6.04,reversal,reversal,reversal,-0.91,-4.49,10.84,17.56,58.196,81.886,0.711,3.5,1.22,0.34,-3.683,3.6,12.33,172.54,3.0,-0.71,5.15,1.867,E_Mixed,3,1680.829833984375,-2.97,-1.99,loss,loss,0.888,0.834,1.69,mixed,4,0.36,7.06,1.0,1.69,1.22,0.0,0.0,1.0,0.834,0.112,0.054,False,True
2024-08-21,NYKAA.NS,9.43,7-10%,6.36,-0.18,4.14,3.02,flat,continuation,continuation,-0.01,2.86,8.21,14.59,9.28,9.319,0.996,4.68,9.19,0.88,2.208,10.4,5.78,48.06,10.0,1.46,6.43,1.436,C_Shock,3,210.4199981689453,4.32,3.2,profit,profit,0.535,0.525,4.04,weak,2,-0.84,10.36,1.0,4.04,9.19,0.0,0.0,1.0,0.525,0.465,0.01,True,False
2024-08-21,KOLTEPATIL.NS,9.22,7-10%,4.29,3.76,9.67,17.35,continuation,continuation,continuation,0.87,2.33,-11.38,-29.33,15.36,15.352,1.001,4.3,5.33,0.78,-3.451,6.82,37.8,4.33,7.0,-4.68,-11.9,-2.911,A_ColdBreakout,3,407.9500122070313,5.69,13.09,profit,profit,0.872,0.804,2.48,mixed,3,0.74,8.43,1.0,2.48,5.33,0.0,1.0,1.0,0.804,0.128,0.068,True,False
2024-08-22,RAYMOND.NS,7.25,7-10%,5.09,1.82,-0.95,-1.8,flat,flat,flat,2.07,2.93,-4.95,-12.86,54.2,70.52,0.769,2.86,6.62,0.71,-5.541,9.27,45.98,27.45,11.0,-2.66,-19.24,-1.839,A_ColdBreakout,3,2062.39990234375,-2.72,-3.56,loss,loss,0.786,0.704,2.42,mixed,3,0.88,6.32,1.0,2.42,6.62,0.0,1.0,1.0,0.704,0.214,0.082,True,False
2024-08-22,TCI.NS,11.59,10-15%,9.1,-1.44,-6.07,-7.06,flat,reversal,reversal,0.89,2.26,8.02,18.06,23.132,37.13,0.623,2.28,15.97,0.73,1.817,21.78,5.23,37.94,7.0,3.54,8.49,1.496,C_Shock,2,1127.6357421875,-4.69,-5.7,loss,loss,0.33,-0.439,3.0,weak,1,16.36,-4.1,0.0,3.0,15.97,0.0,1.0,1.0,0.439,0.231,0.33,False,True
2024-08-23,NYKAA.NS,7.77,7-10%,4.89,-3.2,-4.24,-8.41,reversal,reversal,reversal,-0.18,8.52,15.69,26.72,14.474,10.979,1.318,7.05,6.42,1.82,32.287,3.52,7.83,61.74,1.0,9.15,15.22,2.416,B_MomentumRun,0,219.5200042724609,-1.08,-5.38,loss,loss,0.812,0.607,1.47,mixed,3,3.13,4.5,0.0,1.47,6.42,0.0,0.0,1.0,0.607,0.188,0.205,False,True
2024-08-23,ELGIEQUIP.NS,7.0,7-10%,3.62,3.93,4.26,0.23,continuation,continuation,flat,2.22,7.81,-7.31,5.6,32.749,26.641,1.229,5.1,4.35,2.31,50.784,1.88,18.72,40.26,3.0,-1.01,-5.27,-1.226,E_Mixed,0,717.1387329101562,0.32,-3.56,flat,loss,0.845,0.776,2.22,mixed,3,-0.1,7.11,0.0,2.22,4.35,0.0,2.0,1.0,0.776,0.155,0.068,True,False
2024-08-26,POLICYBZR.NS,7.91,7-10%,1.36,-2.28,-5.1,-3.84,reversal,reversal,reversal,-0.6,2.02,12.48,42.84,74.75,79.755,0.937,4.36,1.45,0.75,-11.31,1.94,4.38,154.94,5.0,9.62,15.5,2.796,E_Mixed,3,1777.949951171875,-2.89,-1.6,loss,loss,0.83,0.657,2.26,mixed,3,0.9,6.95,1.0,2.26,1.45,0.0,0.0,1.0,0.657,0.17,0.173,False,True
2024-08-26,TATAELXSI.NS,8.39,7-10%,9.44,16.77,3.12,1.47,continuation,continuation,flat,1.79,2.32,1.82,-1.82,135.383,114.263,1.185,2.0,17.08,1.45,13.866,11.82,22.2,11.64,4.0,2.91,1.41,0.103,C_Shock,3,8714.765625,-11.69,-13.1,loss,loss,0.693,0.638,7.12,weak,1,0.86,7.47,1.0,7.12,17.08,0.0,2.0,1.0,0.638,0.307,0.055,True,False
2024-08-27,TATAELXSI.NS,16.77,15%+,13.46,-8.29,-10.82,-12.31,reversal,reversal,reversal,8.39,10.88,10.86,7.83,263.772,150.525,1.752,3.62,40.23,2.52,54.161,15.99,15.67,21.01,0.0,10.96,9.72,0.653,B_MomentumRun,2,7992.1455078125,-2.76,-4.38,loss,loss,0.918,0.881,8.58,mixed,4,1.52,15.02,1.0,8.58,40.23,0.0,3.0,0.0,0.881,0.082,0.038,False,True
2024-08-27,CESC.NS,10.43,10-15%,4.98,-2.06,-6.9,-5.11,reversal,reversal,reversal,-0.78,6.69,13.04,32.11,8.555,7.076,1.209,4.78,6.5,1.69,14.893,3.85,3.32,154.04,3.0,6.4,10.81,2.615,B_MomentumRun,0,191.7105865478516,-4.93,-3.11,loss,loss,0.929,0.9,2.96,strong,5,-0.19,10.64,1.0,2.96,6.5,0.0,0.0,1.0,0.9,0.071,0.029,False,True
2024-08-30,PAYTM.NS,12.16,10-15%,3.86,-2.26,-1.29,-2.91,reversal,flat,reversal,3.07,-0.06,11.6,55.15,31.12,31.873,0.976,5.48,4.64,1.06,-3.288,4.37,44.46,78.87,2.0,4.07,15.37,1.658,E_Mixed,3,607.8499755859375,1.0,-0.67,flat,flat,0.892,0.722,2.78,mixed,3,0.63,11.45,1.0,2.78,4.64,0.0,1.0,1.0,0.722,0.108,0.17,False,True
2024-09-02,GUJGASLTD.NS,12.04,10-15%,13.26,-0.57,-0.3,-3.04,flat,flat,reversal,0.61,1.25,-7.6,10.31,11.497,17.187,0.669,1.93,38.38,1.26,9.311,30.44,11.69,52.86,7.0,-0.47,-3.32,-2.174,C_Shock,2,661.591796875,0.27,-2.49,flat,loss,0.832,0.724,3.37,mixed,4,4.98,6.73,0.0,3.37,38.38,0.0,5.0,0.0,0.724,0.168,0.108,False,True
2024-09-06,GODFRYPHLP.NS,12.38,10-15%,2.38,-5.02,-8.2,1.54,reversal,reversal,flat,0.68,-1.48,56.9,67.09,121.287,115.34,1.052,5.68,2.68,0.71,1.154,3.77,6.72,225.11,1.0,17.1,36.24,9.852,E_Mixed,0,2242.941650390625,-3.35,6.91,loss,profit,0.885,0.826,2.83,mixed,4,-0.44,12.87,1.0,2.83,2.68,1.0,1.0,1.0,0.826,0.115,0.059,False,True
2024-09-10,SUPRAJIT.NS,8.93,7-10%,2.39,-3.45,-3.72,-2.99,reversal,reversal,reversal,-2.54,-2.86,-2.63,-0.65,17.808,23.665,0.753,3.48,2.58,0.28,-1.933,9.15,20.55,44.02,1.0,-6.67,-4.11,0.954,A_ColdBreakout,3,527.5908203125,-0.28,0.47,flat,flat,0.908,0.827,1.57,mixed,4,2.92,5.84,0.0,1.57,2.58,1.0,0.0,1.0,0.827,0.092,0.081,False,True
2024-09-13,IIFL.NS,7.18,7-10%,4.63,-2.84,1.42,1.71,reversal,flat,flat,3.98,4.28,20.14,2.81,19.178,17.823,1.076,4.09,5.94,1.28,7.654,4.65,30.39,55.31,0.0,5.63,5.46,2.704,B_MomentumRun,3,502.9287414550781,4.38,4.68,profit,profit,0.842,0.762,3.02,weak,2,-1.32,8.61,1.0,3.02,5.94,0.0,1.0,1.0,0.762,0.158,0.08,False,True
2024-09-13,NEWGEN.NS,9.24,7-10%,4.14,-1.75,1.54,11.04,flat,flat,continuation,2.87,-0.49,0.45,17.92,36.76,45.007,0.817,3.42,4.7,1.25,-2.49,3.77,5.73,171.66,5.0,1.34,5.02,0.755,A_ColdBreakout,3,1164.94287109375,3.35,13.02,profit,profit,0.775,0.77,2.9,mixed,4,-0.0,9.24,1.0,2.9,4.7,0.0,1.0,1.0,0.77,0.225,0.005,True,True
2024-09-13,GODFRYPHLP.NS,10.22,10-15%,1.54,12.56,3.6,3.85,continuation,continuation,continuation,0.35,-7.88,47.83,60.11,135.575,134.17,1.01,5.73,1.62,0.79,-4.889,2.06,9.32,236.57,2.0,8.77,33.69,8.371,E_Mixed,0,2698.873779296875,-7.95,-7.74,loss,loss,0.865,0.78,2.06,mixed,4,0.33,9.86,1.0,2.06,1.62,1.0,1.0,1.0,0.78,0.135,0.085,True,False
2024-09-16,ADANIGREEN.NS,7.97,7-10%,5.15,1.22,1.67,5.2,flat,flat,continuation,-1.31,-4.16,-5.79,-1.01,47.93,59.558,0.805,2.62,6.23,0.62,-18.871,9.98,17.75,119.26,2.0,-4.61,-1.67,0.003,A_ColdBreakout,3,1954.4000244140625,0.44,3.93,flat,profit,0.9,0.745,1.82,mixed,3,3.46,4.37,0.0,1.82,6.23,0.0,0.0,1.0,0.745,0.1,0.155,False,True
2024-09-16,GODFRYPHLP.NS,12.56,10-15%,1.7,-6.04,-5.56,-10.72,reversal,reversal,reversal,10.22,6.91,41.07,72.84,125.587,143.342,0.876,5.27,1.58,0.6,1.091,2.62,1.54,270.98,0.0,17.17,45.56,8.512,E_Mixed,0,2535.80322265625,0.51,-4.98,flat,loss,0.774,0.721,2.47,mixed,4,1.92,10.44,1.0,2.47,1.58,1.0,2.0,1.0,0.721,0.226,0.053,False,True
2024-09-17,BLUEDART.NS,12.43,10-15%,17.72,-7.34,-10.77,-11.42,reversal,reversal,reversal,0.63,0.65,3.16,6.81,141.606,197.668,0.716,1.74,149.78,0.54,-16.127,278.64,8.34,50.45,18.0,1.0,1.14,0.585,C_Shock,2,8537.1552734375,-3.7,-4.4,loss,loss,0.819,0.808,6.53,mixed,4,-0.3,12.76,1.0,6.53,149.78,0.0,1.0,1.0,0.808,0.181,0.011,False,True
