date,ticker,day_return,bucket,volume_ratio,fwd_1d,fwd_3d,fwd_5d,label_1d,label_3d,label_5d
2023-03-15,KPITTECH.NS,8.84,7-10%,4.21,-3.73,4.99,5.61,reversal,continuation,continuation
2023-03-29,ADANIPORTS.NS,7.29,7-10%,1.13,-0.75,0.02,2.41,flat,flat,flat
2023-03-29,ADANIENT.NS,8.72,7-10%,0.84,0.58,-2.44,3.27,flat,reversal,continuation
2023-03-29,RAYMOND.NS,7.48,7-10%,4.89,2.51,3.07,8.08,flat,continuation,continuation
2023-03-29,UNIONBANK.NS,7.79,7-10%,1.12,0.23,1.36,0.3,flat,flat,flat
2023-03-29,IIFL.NS,7.27,7-10%,2.31,4.35,-1.5,0.57,continuation,flat,flat
2023-03-29,RPOWER.NS,7.1,7-10%,0.84,1.53,10.2,11.22,flat,continuation,continuation
2023-04-05,NYKAA.NS,7.77,7-10%,2.66,-3.95,-5.82,-7.68,reversal,reversal,reversal
2023-04-05,ELGIEQUIP.NS,7.55,7-10%,6.93,-0.53,0.23,-0.04,flat,flat,flat
2023-04-05,JINDALSAW.NS,7.79,7-10%,1.6,0.19,1.68,1.74,flat,flat,flat
2023-04-06,CHOLAFIN.NS,7.51,7-10%,6.85,-1.45,-2.51,-0.59,flat,reversal,flat
2023-04-10,GODREJPROP.NS,9.15,7-10%,6.27,0.44,4.46,6.42,flat,continuation,continuation
2023-04-11,RPOWER.NS,15.14,15%+,4.49,-3.19,1.2,-2.39,reversal,flat,reversal
2023-04-12,DIVISLAB.NS,9.73,7-10%,8.1,-0.88,1.82,-0.28,flat,flat,flat
2023-04-12,IFBIND.NS,8.64,7-10%,15.97,-0.42,-1.53,2.64,flat,flat,flat
2023-04-17,INDIANB.NS,7.82,7-10%,3.15,3.89,-1.0,1.23,continuation,flat,flat
2023-04-18,SOBHA.NS,7.44,7-10%,2.64,-1.13,-3.16,-2.04,flat,reversal,reversal
2023-04-28,CEATLTD.NS,10.97,10-15%,9.56,-2.3,6.34,9.83,reversal,continuation,continuation
2023-05-02,NEWGEN.NS,12.72,10-15%,12.04,-2.8,-1.51,0.67,reversal,flat,flat
2023-05-02,KEC.NS,8.29,7-10%,5.07,0.77,4.12,3.28,flat,continuation,continuation
2023-05-03,CEATLTD.NS,7.68,7-10%,6.35,1.07,4.4,5.63,flat,continuation,continuation
2023-05-04,CHOLAFIN.NS,7.17,7-10%,4.52,4.38,3.51,5.12,continuation,continuation,continuation
2023-05-08,MARICO.NS,7.52,7-10%,4.97,1.17,2.24,1.17,flat,flat,flat
2023-05-08,RATEGAIN.NS,8.95,7-10%,6.61,-0.49,-1.29,5.29,flat,flat,continuation
2023-05-09,MGL.NS,7.43,7-10%,8.56,2.38,-2.38,-1.82,flat,reversal,flat
2023-05-10,KEC.NS,7.6,7-10%,4.01,-1.05,-3.54,-10.53,flat,reversal,reversal
2023-05-12,LALPATHLAB.NS,7.06,7-10%,3.8,-1.57,-1.34,-4.94,flat,flat,reversal
2023-05-15,DLF.NS,7.39,7-10%,4.63,0.77,-1.75,2.14,flat,flat,flat
2023-05-15,ELGIEQUIP.NS,8.7,7-10%,5.04,4.19,0.41,19.3,continuation,flat,continuation
2023-05-15,SOBHA.NS,11.78,10-15%,5.58,-2.32,-5.63,-6.7,reversal,reversal,reversal
2023-05-17,KARURVYSYA.NS,7.58,7-10%,8.13,0.05,1.48,0.95,flat,flat,flat
2023-05-17,TANLA.NS,11.8,10-15%,9.47,-1.99,-3.54,-1.3,flat,reversal,flat
2023-05-18,HONAUT.NS,7.35,7-10%,8.25,-2.81,-0.72,-0.58,reversal,flat,flat
2023-05-19,RAMCOCEM.NS,7.97,7-10%,11.0,4.27,4.64,3.73,continuation,continuation,continuation
2023-05-19,KEC.NS,12.37,10-15%,8.14,2.87,-4.42,-2.1,flat,reversal,reversal
2023-05-22,ADANIENT.NS,18.92,15%+,4.95,13.22,9.09,8.94,continuation,continuation,continuation
2023-05-22,MUTHOOTFIN.NS,8.63,7-10%,5.21,0.36,-1.17,-0.73,flat,flat,flat
2023-05-22,ELGIEQUIP.NS,18.06,15%+,10.84,-3.27,-0.09,-1.72,reversal,flat,flat
2023-05-23,ADANIENT.NS,13.22,10-15%,4.28,-6.0,-3.39,-5.21,reversal,reversal,reversal
2023-05-23,RPOWER.NS,12.61,10-15%,7.16,-6.56,0.77,0.0,reversal,flat,flat
2023-05-24,JINDALSAW.NS,7.28,7-10%,1.85,-3.94,-4.77,19.66,reversal,reversal,continuation
2023-05-24,DEEPAKNTR.NS,9.49,7-10%,7.54,-2.63,-2.46,-2.87,reversal,reversal,reversal
2023-05-29,INOXWIND.NS,14.7,10-15%,11.67,1.34,4.1,2.91,flat,continuation,flat
2023-05-29,MAHLIFE.NS,8.32,7-10%,7.08,-1.25,0.06,1.93,flat,flat,flat
2023-05-30,JINDALSAW.NS,8.81,7-10%,2.58,15.48,17.31,13.01,continuation,continuation,continuation
2023-05-30,BIRLACORPN.NS,7.05,7-10%,3.64,2.65,6.3,9.22,flat,continuation,continuation
2023-05-31,TORNTPHARM.NS,7.13,7-10%,9.27,-3.32,-3.3,-1.84,reversal,reversal,flat
2023-05-31,JINDALSAW.NS,15.48,15%+,4.17,1.3,-2.57,-3.7,flat,reversal,reversal
2023-06-01,SOBHA.NS,7.22,7-10%,3.74,2.02,-0.42,-4.48,flat,flat,reversal
2023-06-02,NYKAA.NS,7.61,7-10%,5.32,1.36,-0.92,2.21,flat,flat,flat
2023-06-02,JKLAKSHMI.NS,7.78,7-10%,4.1,0.0,1.1,-0.46,flat,flat,flat
2023-06-07,TORNTPOWER.NS,12.34,10-15%,11.41,-2.92,-0.67,-3.6,reversal,flat,reversal
2023-06-07,JPPOWER.NS,7.56,7-10%,5.2,-2.34,0.0,-0.78,reversal,flat,flat
2023-06-07,RPOWER.NS,8.46,7-10%,2.1,-4.75,7.46,7.8,reversal,continuation,continuation
2023-06-12,DELHIVERY.NS,9.42,7-10%,9.99,0.13,-0.04,2.35,flat,flat,flat
2023-06-12,RPOWER.NS,13.62,10-15%,2.56,1.26,5.68,-0.95,flat,continuation,flat
2023-06-13,TATACOMM.NS,8.11,7-10%,5.43,2.59,1.88,0.9,flat,flat,flat
2023-06-13,TANLA.NS,16.52,15%+,5.25,3.7,2.88,8.91,continuation,flat,continuation
2023-06-16,KARURVYSYA.NS,7.3,7-10%,4.09,-3.36,-3.83,-5.94,reversal,reversal,reversal
2023-06-20,HDFCAMC.NS,11.23,10-15%,7.62,-2.68,-4.22,-2.47,reversal,reversal,reversal
2023-06-21,BLUEDART.NS,7.2,7-10%,7.07,0.83,-1.02,-0.36,flat,flat,flat
2023-06-23,NATCOPHARM.NS,7.5,7-10%,5.28,3.18,2.65,2.97,continuation,flat,flat
2023-06-30,HDFCAMC.NS,11.98,10-15%,4.75,-0.44,-0.04,-1.86,flat,flat,flat
2023-07-03,RATEGAIN.NS,7.3,7-10%,2.85,-2.29,-2.56,-3.04,reversal,reversal,reversal
2023-07-04,BAJFINANCE.NS,7.19,7-10%,4.58,-0.28,-3.03,-5.3,flat,reversal,reversal
2023-07-05,WELCORP.NS,7.01,7-10%,4.37,0.4,7.69,5.67,flat,continuation,continuation
2023-07-05,MOIL.NS,7.11,7-10%,6.84,1.31,6.0,7.42,flat,continuation,continuation
2023-07-06,CEATLTD.NS,18.72,15%+,10.88,-2.91,-0.98,-0.34,reversal,flat,flat
2023-07-07,SUNTECK.NS,12.08,10-15%,12.77,-4.1,-1.3,7.31,reversal,flat,continuation
2023-07-10,INOXWIND.NS,15.3,15%+,3.86,-3.96,-5.91,-2.74,reversal,reversal,reversal
2023-07-14,MPHASIS.NS,7.67,7-10%,4.23,2.62,4.84,12.63,flat,continuation,continuation
2023-07-14,SUNTECK.NS,7.31,7-10%,1.86,5.22,3.73,5.03,continuation,continuation,continuation
2023-07-14,APTUS.NS,8.7,7-10%,2.29,-3.31,-5.19,-4.64,reversal,reversal,reversal
2023-07-17,RBLBANK.NS,7.11,7-10%,2.97,-3.35,-3.09,-2.05,reversal,reversal,reversal
2023-07-17,RATNAMANI.NS,7.57,7-10%,4.4,-2.34,-1.75,-2.41,reversal,flat,reversal
2023-07-17,JINDALSAW.NS,9.33,7-10%,3.26,-1.06,2.72,3.86,flat,flat,continuation
2023-07-18,MSTCLTD.NS,7.23,7-10%,6.04,-0.06,-2.92,-1.14,flat,reversal,flat
2023-07-20,NEWGEN.NS,11.93,10-15%,8.11,3.58,3.84,2.93,continuation,continuation,flat
2023-07-21,TANLA.NS,13.32,10-15%,6.1,0.67,-2.11,-3.52,flat,reversal,reversal
2023-07-21,JINDALSAW.NS,7.08,7-10%,1.48,-5.57,-3.27,-14.37,reversal,reversal,reversal
2023-07-24,INOXWIND.NS,11.67,10-15%,2.47,-2.1,-0.02,0.05,reversal,flat,flat
2023-07-25,ADANIGREEN.NS,10.0,7-10%,1.0,4.81,0.42,-0.09,continuation,flat,flat
2023-07-25,THERMAX.NS,7.22,7-10%,9.16,-4.07,-4.05,-4.1,reversal,reversal,reversal
2023-07-25,JYOTHYLAB.NS,19.98,15%+,10.66,7.92,5.5,4.88,continuation,continuation,continuation
2023-07-26,RBLBANK.NS,7.12,7-10%,2.11,-2.76,-4.74,-7.86,reversal,reversal,reversal
2023-07-26,JYOTHYLAB.NS,7.92,7-10%,8.21,-2.68,-0.68,-3.44,reversal,flat,reversal
2023-07-26,SOBHA.NS,10.08,10-15%,7.22,-2.46,-2.31,-5.62,reversal,reversal,reversal
2023-07-27,CIPLA.NS,9.64,7-10%,7.93,0.54,0.59,-0.48,flat,flat,flat
2023-07-27,GODFRYPHLP.NS,10.71,10-15%,10.82,8.64,9.24,6.34,continuation,continuation,continuation
2023-07-28,PRESTIGE.NS,8.14,7-10%,2.91,-0.29,-2.21,-2.77,flat,reversal,reversal
2023-07-28,GODFRYPHLP.NS,8.64,7-10%,6.34,3.98,-1.95,-3.38,continuation,flat,reversal
2023-07-28,KOLTEPATIL.NS,9.07,7-10%,3.94,3.16,1.39,1.5,continuation,flat,flat
2023-07-31,IRFC.NS,8.99,7-10%,4.61,6.02,17.02,30.24,continuation,continuation,continuation
2023-07-31,HINDCOPPER.NS,10.36,10-15%,5.44,6.59,7.12,5.39,continuation,continuation,continuation
2023-08-01,JPPOWER.NS,9.84,7-10%,6.38,-3.73,-1.49,4.48,reversal,flat,continuation
2023-08-03,IRFC.NS,12.59,10-15%,4.93,0.78,12.53,10.63,flat,continuation,continuation
2023-08-04,LICHSGFIN.NS,8.19,7-10%,7.68,3.34,0.97,-0.4,continuation,flat,flat
2023-08-04,POLICYBZR.NS,8.25,7-10%,2.25,2.2,-4.64,-6.86,flat,reversal,reversal
2023-08-07,MAXHEALTH.NS,8.37,7-10%,1.61,-4.09,-7.99,-10.57,reversal,reversal,reversal
2023-08-07,IRFC.NS,10.43,10-15%,2.56,1.11,-0.6,2.21,flat,flat,flat
2023-08-07,JPPOWER.NS,8.33,7-10%,3.43,-2.1,6.99,2.1,reversal,continuation,flat
2023-08-08,INDIANB.NS,13.12,10-15%,5.01,-2.46,-1.21,-1.68,reversal,flat,flat
2023-08-08,EMAMILTD.NS,7.15,7-10%,5.49,4.59,5.49,3.45,continuation,continuation,continuation
2023-08-09,ABFRL.NS,7.03,7-10%,3.48,-1.27,-1.92,-0.93,flat,flat,flat
2023-08-11,GMMPFAUDLR.NS,9.67,7-10%,13.13,-4.25,-4.27,-5.42,reversal,reversal,reversal
2023-08-11,HINDCOPPER.NS,7.22,7-10%,1.91,-4.12,-10.32,-14.0,reversal,reversal,reversal
2023-08-11,NCLIND.NS,9.7,7-10%,9.7,1.92,0.32,0.5,flat,flat,flat
2023-08-22,BHEL.NS,10.0,10-15%,3.69,-1.4,-5.22,3.24,flat,reversal,continuation
2023-08-23,MOIL.NS,7.27,7-10%,1.66,0.05,3.86,5.17,flat,continuation,continuation
2023-08-24,COFORGE.NS,9.72,7-10%,15.37,-2.5,-3.07,1.4,reversal,reversal,flat
2023-08-30,RPOWER.NS,10.68,10-15%,3.57,-5.2,-3.22,4.95,reversal,reversal,continuation
2023-09-01,IRFC.NS,11.06,10-15%,1.72,19.64,23.32,38.3,continuation,continuation,continuation
2023-09-01,BHEL.NS,12.29,10-15%,4.24,1.91,-0.44,6.72,flat,flat,continuation
2023-09-04,IRFC.NS,19.64,15%+,3.39,8.32,9.67,27.06,continuation,continuation,continuation
2023-09-05,IRFC.NS,8.32,7-10%,3.54,-4.84,6.71,14.6,reversal,continuation,continuation
2023-09-05,RAYMOND.NS,9.85,7-10%,9.48,0.35,-4.45,-8.54,flat,reversal,reversal
2023-09-06,RPOWER.NS,7.07,7-10%,2.44,0.0,-1.89,-10.38,flat,flat,reversal
2023-09-07,COALINDIA.NS,7.11,7-10%,6.34,2.96,-1.19,1.3,flat,flat,flat
2023-09-07,JPPOWER.NS,11.43,10-15%,3.6,-2.56,-10.77,1.54,reversal,reversal,flat
2023-09-08,WELCORP.NS,7.96,7-10%,3.97,1.65,-5.05,4.32,flat,reversal,continuation
2023-09-08,SOBHA.NS,10.89,10-15%,10.05,-0.13,2.43,-1.28,flat,flat,flat
2023-09-08,SUNTECK.NS,7.14,7-10%,7.63,1.2,-1.65,4.8,flat,flat,continuation
2023-09-08,KOLTEPATIL.NS,7.66,7-10%,5.5,1.15,-6.08,-6.26,flat,reversal,reversal
2023-09-11,IRFC.NS,9.92,7-10%,1.02,-2.3,-4.13,-8.83,reversal,reversal,reversal
2023-09-13,PNB.NS,8.53,7-10%,3.12,1.59,6.0,3.38,flat,continuation,continuation
2023-09-13,SOBHA.NS,8.05,7-10%,2.15,-0.33,-3.91,-6.53,flat,reversal,reversal
2023-09-13,JPPOWER.NS,12.64,10-15%,1.58,1.02,5.1,6.63,flat,continuation,continuation
2023-09-14,NHPC.NS,7.71,7-10%,3.18,-1.97,-0.72,-6.89,flat,flat,reversal
2023-09-29,GLENMARK.NS,10.11,10-15%,4.24,-1.51,-7.28,-8.31,flat,reversal,reversal
2023-09-29,MSTCLTD.NS,7.36,7-10%,3.4,1.65,0.01,-4.02,flat,flat,reversal
2023-10-03,MGL.NS,7.8,7-10%,6.9,1.22,0.4,-0.04,flat,flat,flat
2023-10-03,HEIDELBERG.NS,7.04,7-10%,6.36,-2.19,1.12,-0.52,reversal,flat,flat
2023-10-05,PRESTIGE.NS,7.23,7-10%,6.53,-0.54,8.37,7.86,flat,continuation,continuation
2023-10-10,PRESTIGE.NS,8.5,7-10%,8.92,-0.51,-1.57,-1.82,flat,flat,flat
2023-10-10,GODFRYPHLP.NS,7.25,7-10%,9.06,-0.95,-2.24,-2.48,flat,reversal,reversal
2023-10-10,KOLTEPATIL.NS,7.95,7-10%,3.96,1.26,1.35,0.95,flat,flat,flat
2023-10-11,TANLA.NS,7.1,7-10%,5.89,0.82,-3.3,-7.28,flat,reversal,reversal
2023-10-11,JPPOWER.NS,7.61,7-10%,0.88,-2.02,-4.55,-3.54,reversal,reversal,reversal
2023-10-12,MOIL.NS,7.95,7-10%,12.15,1.33,10.29,5.41,flat,continuation,continuation
2023-10-16,MSTCLTD.NS,10.36,10-15%,8.07,-1.76,-3.97,-12.92,flat,reversal,reversal
2023-10-17,THERMAX.NS,7.32,7-10%,4.43,-0.29,0.03,-7.29,flat,flat,reversal
2023-10-17,INOXWIND.NS,7.92,7-10%,5.56,-0.71,-3.21,-9.77,flat,reversal,reversal
2023-10-17,NEWGEN.NS,11.37,10-15%,7.52,7.29,8.44,8.1,continuation,continuation,continuation
2023-10-18,NEWGEN.NS,7.29,7-10%,5.02,4.65,-6.06,4.4,continuation,reversal,continuation
2023-10-25,NEWGEN.NS,7.26,7-10%,1.41,3.62,4.2,1.62,continuation,continuation,flat
2023-10-25,BAJAJCON.NS,7.95,7-10%,8.83,-3.56,-1.76,-6.57,reversal,flat,reversal
2023-10-26,JINDALSAW.NS,8.59,7-10%,4.24,-1.07,14.27,13.89,flat,continuation,continuation
2023-10-30,JINDALSAW.NS,7.76,7-10%,2.1,7.19,6.84,14.46,continuation,continuation,continuation
2023-10-31,JINDALSAW.NS,7.19,7-10%,1.92,-1.82,3.99,8.95,flat,continuation,continuation
2023-11-02,JPPOWER.NS,7.22,7-10%,1.99,10.1,36.54,38.46,continuation,continuation,continuation
2023-11-03,JPPOWER.NS,10.1,10-15%,3.59,8.3,20.96,24.02,continuation,continuation,continuation
2023-11-03,JKLAKSHMI.NS,10.48,10-15%,10.18,6.63,2.68,4.36,continuation,flat,continuation
2023-11-06,INOXWIND.NS,11.11,10-15%,3.78,0.59,0.21,7.4,flat,flat,continuation
2023-11-06,JPPOWER.NS,8.3,7-10%,4.44,14.52,16.13,14.11,continuation,continuation,continuation
2023-11-06,JKCEMENT.NS,8.66,7-10%,8.61,-1.12,-0.37,0.62,flat,flat,flat
2023-11-06,TCI.NS,7.69,7-10%,5.98,1.22,-1.13,0.49,flat,flat,flat
2023-11-07,TRENT.NS,8.54,7-10%,5.03,1.19,2.7,5.33,flat,flat,continuation
2023-11-07,RATNAMANI.NS,8.6,7-10%,3.77,6.18,6.43,8.29,continuation,continuation,continuation
2023-11-07,JYOTHYLAB.NS,8.69,7-10%,10.12,3.76,3.15,14.25,continuation,continuation,continuation
2023-11-07,JPPOWER.NS,14.52,10-15%,3.67,-2.46,0.0,2.46,reversal,flat,flat
2023-11-07,RPOWER.NS,7.25,7-10%,2.92,-1.21,-0.97,7.73,flat,flat,continuation
2023-11-08,MOIL.NS,8.85,7-10%,1.72,-4.32,4.59,3.13,reversal,continuation,continuation
2023-11-10,IFBIND.NS,7.6,7-10%,14.41,6.06,6.67,11.72,continuation,continuation,continuation
2023-11-13,COALINDIA.NS,8.02,7-10%,4.18,0.36,-1.17,0.05,flat,flat,flat
2023-11-13,UNIONBANK.NS,7.69,7-10%,2.64,0.54,-2.99,-2.23,flat,reversal,reversal
2023-11-13,INDIANB.NS,7.45,7-10%,2.88,-0.17,-3.46,-5.86,flat,reversal,reversal
2023-11-13,INOXWIND.NS,7.74,7-10%,0.77,1.27,-1.68,-4.27,flat,flat,reversal
2023-11-13,RATEGAIN.NS,7.41,7-10%,1.78,-0.89,0.4,-0.09,flat,flat,flat
2023-11-13,HINDCOPPER.NS,11.72,10-15%,6.24,-1.11,-2.56,-2.13,flat,reversal,reversal
2023-11-13,WELCORP.NS,7.37,7-10%,2.31,-0.47,4.34,4.97,flat,continuation,continuation
2023-11-13,MOIL.NS,8.73,7-10%,1.74,-2.51,0.04,13.33,reversal,flat,continuation
2023-11-13,RPOWER.NS,9.76,7-10%,2.63,-0.89,1.56,-5.11,flat,flat,reversal
2023-11-15,MANAPPURAM.NS,7.23,7-10%,5.04,6.64,2.52,1.0,continuation,flat,flat
2023-11-17,NYKAA.NS,9.25,7-10%,7.11,2.92,2.51,2.39,flat,flat,flat
2023-11-20,MOIL.NS,12.12,10-15%,6.82,1.04,-2.54,-0.96,flat,reversal,flat
2023-11-20,KOLTEPATIL.NS,11.06,10-15%,5.01,-3.76,-5.74,-3.26,reversal,reversal,reversal
2023-11-22,INOXWIND.NS,7.2,7-10%,1.37,3.37,7.61,6.71,continuation,continuation,continuation
2023-11-24,LICI.NS,9.71,7-10%,11.8,-0.49,0.27,6.1,flat,flat,continuation
2023-11-28,ADANIENT.NS,8.9,7-10%,6.65,-1.11,-2.51,22.11,flat,reversal,continuation
2023-11-28,ADANIGREEN.NS,12.25,10-15%,10.49,-1.05,-2.5,28.09,flat,reversal,continuation
2023-11-29,SUNDARMFIN.NS,7.69,7-10%,5.68,1.02,1.23,0.49,flat,flat,flat
2023-11-29,TORNTPOWER.NS,11.53,10-15%,7.69,2.4,2.75,0.1,flat,flat,flat
2023-12-01,MOIL.NS,7.1,7-10%,1.96,-1.35,-3.34,-4.71,flat,reversal,reversal
2023-12-04,ADANIENT.NS,7.13,7-10%,2.53,16.91,14.06,12.82,continuation,continuation,continuation
2023-12-04,ADANIGREEN.NS,9.47,7-10%,3.3,20.0,44.53,36.15,continuation,continuation,continuation
2023-12-04,EICHERMOT.NS,7.43,7-10%,3.91,-1.05,-2.14,-3.7,flat,reversal,reversal
2023-12-04,AMBUJACEM.NS,7.36,7-10%,4.79,7.27,6.44,6.21,continuation,continuation,continuation
2023-12-04,LICI.NS,7.17,7-10%,4.46,-0.69,9.24,7.23,flat,continuation,continuation
2023-12-04,BAJAJHLDNG.NS,7.05,7-10%,5.13,-1.79,2.94,-0.41,flat,flat,flat
2023-12-04,INOXWIND.NS,15.27,15%+,2.96,-1.7,7.32,18.73,flat,continuation,continuation
2023-12-04,CESC.NS,8.36,7-10%,3.35,7.71,12.12,8.36,continuation,continuation,continuation
2023-12-05,ADANIPORTS.NS,15.3,15%+,6.89,0.48,0.97,2.85,flat,flat,flat
2023-12-05,ADANIENT.NS,16.91,15%+,6.94,-2.55,-4.64,-3.44,reversal,reversal,reversal
2023-12-05,ADANIGREEN.NS,20.0,15%+,6.4,15.94,14.96,8.56,continuation,continuation,continuation
2023-12-05,AMBUJACEM.NS,7.27,7-10%,6.0,-1.56,-2.89,-1.51,flat,reversal,flat
2023-12-05,ACC.NS,8.19,7-10%,5.77,-2.59,-2.15,-0.43,reversal,reversal,flat
2023-12-05,CESC.NS,7.71,7-10%,3.72,1.45,2.3,1.24,flat,flat,flat
2023-12-06,ADANIGREEN.NS,15.94,15%+,5.46,3.88,-2.14,-8.68,continuation,reversal,reversal
2023-12-06,JYOTHYLAB.NS,7.77,7-10%,1.22,-2.19,-3.01,-3.2,reversal,reversal,reversal
2023-12-07,TATAPOWER.NS,10.76,10-15%,6.69,-0.69,1.53,2.95,flat,flat,flat
2023-12-07,HOMEFIRST.NS,7.82,7-10%,3.3,1.05,-0.72,-1.68,flat,flat,flat
2023-12-11,IRFC.NS,7.31,7-10%,5.9,1.03,12.71,14.78,flat,continuation,continuation
2023-12-11,INOXWIND.NS,8.44,7-10%,2.27,1.38,4.16,2.51,flat,continuation,flat
2023-12-12,MSTCLTD.NS,10.37,10-15%,9.93,7.08,4.17,6.87,continuation,continuation,continuation
2023-12-13,TANLA.NS,17.92,15%+,13.99,-1.64,0.2,-3.61,flat,flat,reversal
2023-12-13,MSTCLTD.NS,7.08,7-10%,5.77,-2.63,-1.02,-1.1,reversal,flat,flat
2023-12-14,IRFC.NS,10.96,10-15%,6.16,2.21,8.04,6.69,flat,continuation,continuation
2023-12-14,MPHASIS.NS,7.23,7-10%,4.06,2.23,2.83,1.67,flat,flat,flat
2023-12-18,IRCTC.NS,12.59,10-15%,7.04,0.34,-1.24,-1.06,flat,flat,flat
2023-12-19,ORIENTELEC.NS,8.1,7-10%,11.44,-3.57,-1.93,-2.4,reversal,flat,reversal
2023-12-21,INOXWIND.NS,7.86,7-10%,0.66,-0.5,3.93,9.7,flat,continuation,continuation
2023-12-21,METROPOLIS.NS,7.25,7-10%,5.48,0.3,-2.51,-1.83,flat,reversal,flat
2023-12-21,THYROCARE.NS,7.27,7-10%,5.32,2.6,-1.1,-2.29,flat,flat,reversal
2023-12-21,HINDCOPPER.NS,10.83,10-15%,3.7,3.99,7.96,25.59,continuation,continuation,continuation
2023-12-21,MSTCLTD.NS,7.74,7-10%,2.16,3.91,13.5,22.42,continuation,continuation,continuation
2023-12-26,MSTCLTD.NS,13.28,10-15%,4.24,-3.57,4.0,-0.11,reversal,continuation,flat
2023-12-28,SUPRAJIT.NS,8.08,7-10%,13.33,1.19,0.75,-2.0,flat,flat,flat
2023-12-28,NATIONALUM.NS,9.12,7-10%,2.96,2.6,8.13,1.48,flat,continuation,flat
2023-12-28,HINDCOPPER.NS,14.88,10-15%,4.4,1.26,-0.2,2.89,flat,flat,flat
2024-01-01,DCBBANK.NS,9.37,7-10%,3.67,0.69,6.37,10.22,flat,continuation,continuation
2024-01-02,ABFRL.NS,7.31,7-10%,7.3,-0.66,-1.75,-5.32,flat,flat,reversal
2024-01-02,JPPOWER.NS,9.49,7-10%,4.42,-1.86,4.33,1.86,flat,continuation,flat
2024-01-03,SOBHA.NS,10.78,10-15%,4.48,15.7,15.76,16.7,continuation,continuation,continuation
2024-01-03,RPOWER.NS,7.68,7-10%,3.03,17.15,23.51,18.69,continuation,continuation,continuation
2024-01-04,GODREJPROP.NS,7.98,7-10%,4.57,1.27,1.12,1.47,flat,flat,flat
2024-01-04,PRESTIGE.NS,7.72,7-10%,1.5,-1.9,-1.46,1.69,flat,flat,flat
2024-01-04,SOBHA.NS,15.7,15%+,9.53,-2.01,-0.27,2.5,reversal,flat,flat
2024-01-04,SUNTECK.NS,7.81,7-10%,4.23,-2.75,-2.58,-1.9,reversal,reversal,flat
2024-01-04,KOLTEPATIL.NS,9.21,7-10%,5.82,-1.83,-1.59,-1.82,flat,flat,flat
2024-01-04,TORNTPOWER.NS,7.44,7-10%,8.39,2.33,0.64,0.56,flat,flat,flat
2024-01-04,JPPOWER.NS,7.26,7-10%,1.8,-0.88,-3.24,-3.24,flat,reversal,reversal
2024-01-04,RPOWER.NS,17.15,15%+,4.06,3.29,2.96,2.3,continuation,flat,flat
2024-01-10,TANLA.NS,10.16,10-15%,2.97,-0.76,-0.35,-0.9,flat,flat,flat
2024-01-11,MSTCLTD.NS,13.32,10-15%,2.87,-1.14,18.21,27.53,flat,continuation,continuation
2024-01-12,INFY.NS,7.93,7-10%,3.53,2.44,1.7,2.88,flat,flat,flat
2024-01-12,OFSS.NS,7.62,7-10%,3.2,8.89,9.22,47.68,continuation,continuation,continuation
2024-01-15,OFSS.NS,8.89,7-10%,5.37,-3.11,29.09,27.98,reversal,continuation,continuation
2024-01-15,MSTCLTD.NS,12.08,10-15%,1.99,6.68,15.09,8.63,continuation,continuation,continuation
2024-01-16,LICI.NS,7.63,7-10%,2.97,-0.57,1.05,1.64,flat,flat,flat
2024-01-16,PAYTM.NS,7.93,7-10%,2.24,-1.49,3.51,0.86,flat,continuation,flat
2024-01-16,IRFC.NS,25.09,15%+,3.51,5.11,12.97,21.18,continuation,continuation,continuation
2024-01-16,MOIL.NS,7.94,7-10%,5.72,-1.89,-0.63,-2.91,flat,flat,reversal
2024-01-18,OFSS.NS,28.69,15%+,9.83,5.07,0.87,1.31,continuation,flat,flat
2024-01-18,SOBHA.NS,11.19,10-15%,1.7,-1.53,-5.29,-6.67,flat,reversal,reversal
2024-01-19,IRFC.NS,9.57,7-10%,1.89,0.66,8.49,3.99,flat,continuation,continuation
2024-01-23,ADANIGREEN.NS,7.01,7-10%,1.0,-2.35,2.06,-0.68,reversal,flat,flat
2024-01-23,KARURVYSYA.NS,7.89,7-10%,7.31,-1.45,4.82,8.6,flat,continuation,continuation
2024-01-24,POLICYBZR.NS,7.29,7-10%,1.08,-3.77,-1.48,8.11,reversal,flat,continuation
2024-01-24,IFBIND.NS,11.64,10-15%,7.75,10.24,16.13,14.34,continuation,continuation,continuation
2024-01-25,ACC.NS,10.13,10-15%,5.43,1.02,3.11,1.29,flat,continuation,flat
2024-01-25,IFBIND.NS,10.24,10-15%,5.32,-0.43,9.78,2.1,flat,continuation,flat
2024-01-29,RELIANCE.NS,7.02,7-10%,1.99,-2.79,-1.48,-0.62,reversal,flat,flat
2024-01-29,ONGC.NS,7.88,7-10%,2.29,-1.31,-1.92,4.14,flat,flat,continuation
2024-01-29,MSTCLTD.NS,10.0,7-10%,0.48,9.57,2.38,3.43,continuation,flat,continuation
2024-01-30,MSTCLTD.NS,9.57,7-10%,0.77,-4.21,-7.39,-1.38,reversal,reversal,flat
2024-01-31,VOLTAS.NS,7.46,7-10%,4.72,-4.03,-6.37,-4.93,reversal,reversal,reversal
2024-01-31,POLICYBZR.NS,10.24,10-15%,7.4,-0.46,-3.76,-8.68,flat,reversal,reversal
